PaperID,Individual_ID_reported,Virus_reported,Virus_strain_isolate,Host_reported,Host_order,Sex,Inoculation_route,Dose_raw,Dose_amount,Dose_unit,Duration_of_observation,Susceptible_YN,ClinicalDisease,severity_reported,Severity_note,Histopathology,Organ_tissue_damaged,Mortality_YN,Mortality_reason,Mortality_note,Behaviour,Physical_symptoms,Notes
6,891,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),4.7 log10 50% mouse intracerebral lethal doses (MICLD50),10^4.7,MICLD50,5 weeks,Y,Y,moderate,,NA,NA,NA,Culled_experimental design,,none,lethargy,"States bats were of both sexes, but the sex is not given to the individual level."
6,893,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),4.7 log10 50% mouse intracerebral lethal doses (MICLD50),10^4.7,MICLD50,5 weeks,Y,Y,moderate,,NA,NA,NA,Culled_experimental design,,none,lethargy,"States bats were of both sexes, but the sex is not given to the individual level."
6,909,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),4.7 log10 50% mouse intracerebral lethal doses (MICLD50),10^4.7,MICLD50,5 weeks,Y,Y,moderate,,NA,NA,Y,,,none,none,"States bats were of both sexes, but the sex is not given to the individual level."
6,910,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),4.7 log10 50% mouse intracerebral lethal doses (MICLD50),10^4.7,MICLD50,5 weeks,Y,Y,moderate,,NA,NA,NA,Culled_experimental design,,none,lethargy,"States bats were of both sexes, but the sex is not given to the individual level."
6,911,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),4.7 log10 50% mouse intracerebral lethal doses (MICLD50),10^4.7,MICLD50,5 weeks,Y,Y,moderate,,NA,NA,NA,Culled_experimental design,,none,lethargy,"States bats were of both sexes, but the sex is not given to the individual level."
6,917,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),4.7 log10 50% mouse intracerebral lethal doses (MICLD50),10^4.7,MICLD50,5 weeks,Y,Y,moderate,,NA,NA,NA,Culled_experimental design,,none,lethargy,"States bats were of both sexes, but the sex is not given to the individual level."
6,883,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),4.7 log10 50% mouse intracerebral lethal doses (MICLD50),10^4.7,MICLD50,5 weeks,Y,N,NA,,NA,NA,N,,,none,none,"States bats were of both sexes, but the sex is not given to the individual level."
6,887,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),4.7 log10 50% mouse intracerebral lethal doses (MICLD50),10^4.7,MICLD50,5 weeks,Y,N,NA,,NA,NA,N,,,none,none,"States bats were of both sexes, but the sex is not given to the individual level."
6,921,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),4.7 log10 50% mouse intracerebral lethal doses (MICLD50),10^4.7,MICLD50,5 weeks,Y,N,NA,,NA,NA,N,,,none,none,"States bats were of both sexes, but the sex is not given to the individual level."
6,890,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Contact,NA,NA,NA,5 weeks,N,N,NA,,NA,NA,N,,,none,none,"States bats were of both sexes, but the sex is not given to the individual level."
6,919,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Contact,NA,NA,NA,5 weeks,N,N,NA,,NA,NA,N,,,none,none,"States bats were of both sexes, but the sex is not given to the individual level."
6,900,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Contact,NA,NA,NA,5 weeks,N,N,NA,,NA,NA,N,,,none,none,"States bats were of both sexes, but the sex is not given to the individual level."
6,920,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Contact,NA,NA,NA,5 weeks,N,N,NA,,NA,NA,N,,,none,none,"States bats were of both sexes, but the sex is not given to the individual level."
6,912,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Contact,NA,NA,NA,5 weeks,N,N,NA,,NA,NA,N,,,none,none,"States bats were of both sexes, but the sex is not given to the individual level."
6,922,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Contact,NA,NA,NA,5 weeks,N,N,NA,,NA,NA,N,,,none,none,"States bats were of both sexes, but the sex is not given to the individual level."
6,915,Irkut virus,,Eptesicus fuscus,Chiroptera,NA,Contact,NA,NA,NA,5 weeks,N,N,NA,,NA,NA,N,,,none,none,"States bats were of both sexes, but the sex is not given to the individual level."
8,86433,Marburg virus,,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,50542,Marburg virus,,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,91482,Marburg virus,,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,91547,Marburg virus,,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,56380,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,16107,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,43612,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,20778,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,85933,Ebola virus variant Mayinga,,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,52392,Ebola virus variant Mayinga,,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,41902,Ebola virus variant Mayinga,,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,26060,Ebola virus variant Mayinga,,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,41354,Bundibugyo ebolavirus,,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,91128,Bundibugyo ebolavirus,,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,23796,Bundibugyo ebolavirus,,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,25844,Bundibugyo ebolavirus,,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,42084,Taï Forest ebolavirus,,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,mild leukocytosis
8,35825,Taï Forest ebolavirus,,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,mild leukocytosis
8,42348,Taï Forest ebolavirus,,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,mild leukocytosis
8,26015,Taï Forest ebolavirus,,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,mild leukocytosis
8,86551,Reston ebolavirus,,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,mild leukocytosis
8,38558,Reston ebolavirus,,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,50188,Reston ebolavirus,,Rousettus aegyptiacus,Chiroptera,F,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,45164,Reston ebolavirus,,Rousettus aegyptiacus,Chiroptera,M,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,10 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver; skin,N,,,none,none,
8,546948,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,NA,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,15 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver,N,,,NA,NA,
8,684640,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,NA,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,15 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver,N,,,NA,NA,
8,720747,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,NA,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,15 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver,N,,,NA,NA,
8,550595,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,NA,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,15 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver,N,,,NA,NA,
8,556705,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,NA,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,15 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver,N,,,NA,NA,
8,690641,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,NA,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,15 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver,N,,,NA,NA,
8,725908,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,NA,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,15 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver,N,,,NA,NA,
8,845660,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,NA,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,15 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver,N,,,NA,NA,
8,546543,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,NA,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,15 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver,N,,,NA,NA,
8,721126,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,NA,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,15 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver,N,,,NA,NA,
8,724099,Sudan ebolavirus,Gulu,Rousettus aegyptiacus,Chiroptera,NA,Skin,10^4 tissue culture infective dose 50,10^4,TCID50,15 days,Y,N,NA,"""Moderate to marked, midzonal to diffuse hepatocellular vacuolation, consistent with glycogen accumulation, a common incidental finding in in our colony."""" As this was a common finding and seen in the control bats. It is not a result of infection.",none,liver,N,,,NA,NA,
