"PaperID","IndividualID","Virus_ICTV","Host_Upham","adult_mass_g","Dose_amount","Dose_unit","Dose_mass","Route_type"
19,"23_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"24_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"25_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"26_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"27_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"28_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"29_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"30_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"31_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"32_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"33_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"34_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"35_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"36_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"37_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"38_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"39_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"40_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"41_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"42_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"43_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"44_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"45_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"46_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"47_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"48_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"49_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"50_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"51_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"52_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"53_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"54_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"55_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"56_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"57_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"58_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"59_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"60_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"61_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"62_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"63_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"64_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"65_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"66_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"67_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"68_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"69_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"70_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"71_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"72_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"73_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"74_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"75_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"76_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"77_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"78_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"79_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"80_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"81_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"82_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"83_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"84_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"85_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"86_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"87_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"88_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"89_19","Japanese encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"90_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"91_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"92_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"93_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"94_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"95_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"96_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"97_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"98_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"99_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"100_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"101_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"102_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"103_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"104_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"105_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"106_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"107_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"108_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"109_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"110_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"111_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"112_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"113_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"114_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"115_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"116_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"117_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"118_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"119_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"120_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"121_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"122_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"123_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"124_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"125_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"126_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"127_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"128_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"129_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"130_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"131_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"132_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"133_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"134_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"135_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"136_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"137_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"138_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"139_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"140_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"141_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"142_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"143_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"144_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"145_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"146_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"147_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"148_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"149_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"150_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"151_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"152_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"153_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"154_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"155_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"156_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"157_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"158_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"159_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"160_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"161_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"162_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"163_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"164_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"165_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"166_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"167_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"168_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"169_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"170_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"171_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"172_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"173_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"174_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"175_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"176_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"177_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"178_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"179_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"180_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"181_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"182_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"183_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"184_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"185_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"186_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"187_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"188_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"189_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"190_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"191_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"192_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"193_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"194_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"195_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"196_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"197_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"198_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"199_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"200_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
19,"201_19","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
