PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Chen ZhenHai; Yang HanChun; Guo Xin; Chen YanHong								Construction of the recombinant Adenovirus expressing gC glycoprotein gene for developing vaccine against Pseudorabies virus.								Journal of Agricultural Biotechnology				15	2			192	197						2007	2007	The pseudorabies virus (PRV) Fa strain gC gene was subcloned into Adenovirus shuttle vector pDC316 through double enzymatic digestion. After cotransfection of the shuttle vector pDC316-gC and Adenovirus DNA helper plasmid pBHGloxdelta E1, 3Cre into 293 cells, the recombinant Adenovirus expressing gC protein was obtained through homologous recombination and observation of remarkably cytopathic effect. Afterwards, high titres of recombinant Adenovirus designated as Adv-gC were prepared after PCR identification and virus purification. Glycoprotein gC gene expression was confirmed in Marc145 cells by immunofluorescent staining assay. Intramuscular immunization of Adv-gC could induce PRV specific humoral and cellular response in mice. In the experimentally infected animals, the group immunized by Adv-gC presented 100% protection efficiency as contrast to 0% obtained in the control group.																					CABI:20073160714		
J	He YongQiang; Du QingYun; Sheng ZuTian								Development and biological characteristics of monoclonal antibodies against foot and mouth disease virus (FMDV).								Acta Agriculturae Zhejiangensis				14	3			135	138						2002	2002	Experimental infection using strains B, D, G, and S of Foot and Mouth Disease virus were tested on mice. The myeloma cell line SP2/O fused with spleen cell of Balb/c mice immunized with FMDV antigen purified by differential centrifugation and sucrose density gradient. After three dilutions six monoclonal antibodies specific for FMDV were screened by immunofluorescent technique. Among them were: McAb-B43, McAb-B62 belonged to IgM, McAB-D16, McAb-G17 to IgG, McAb-G52, McAb-S25 to IgG2b.																					CABI:20053184426		
J	BRANESCU, LUCIA; GRULA, MIGNON								Investigations on the antientero-viral action of certain natural biologic factors. The effect of properdine on Coxsackie A9 virus								REV ROUMAINE INFRAMICROBIOL				2	(3)			215	219						1965	1965	The authors report on the positive results obtained in investigations concerning the preventive and therapeutic effect of human serum properdine extracts on the experimental infection produced by Coxsackie A9 in the newborn mouse. The efficiency of properdine increases after being kept of 1 or 2 hr. at 37[degree]C. The action of properdine on the same virus in vitro is likewise described. || ABSTRACT AUTHORS: Authors																					BCI:BCI19664700053496		
J	Iwakura, AI; Dean, J; Hamada, H; Eaton, E; Qin, GJ; Losordo, DW; Aikawa, R								Use of recombinant adeno-associated viral vectors as a tool for labeling bone marrow cells								JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY				38	5			799	802		10.1016/j.yjmcc.2005.03.004				MAY 2005	2005	We have tested the feasibility of using recombinant adeno-associated virus (rAAV) vectors as a tool for labeling bone marrow (BM) cells in vivo. We infected BM cells of donor FVB mice with rAAV vectors containing the lacZ gene for 2 h. We then injected the rAAV-infected cells to lethally irradiated-recipient FVB mice. Peripheral blood (PB), BM and spleen harvested at 4 weeks after BM transplant (BMT) demonstrated stable engraftment in beta-galactosidase (beta-gal) expression. In contrast, Dil-labeling displayed only a faint signal 4 weeks after BMT. To analyze the kinetics of BM cells, we injected vascular endothelial growth factor (VEGF), which promotes mobilization of BM cells. Administration of VEGF protein significantly increased the rAAV-mediated beta-gal expression in PB and BM of recipient mice. Moreover, when myocardial infarction was induced in BMT mice, the ischemic area exhibited significant P-gal staining in rAAV-labeled BMT group. rAAV vectors programmed stable transduction in BM cells in vivo through rapid infection. rAAV appears to represent a useful vector for labeling BM cells ex vivo prior to BMT for analysis of cardiovascular therapeutic purposes. (C) 2005 Elsevier Ltd. All rights reserved.																					WOS:000229052500010	15850573	
J	FENNER, F								THE PATHOGENESIS OF THE ACUTE EXANTHEMS - AN INTERPRETATION BASED ON EXPERIMENTAL INVESTIGATIONS WITH MOUSEPOX (INFECTIOUS ECTROMELIA OF MICE)								LANCET				252	DEC11			915	920		10.1016/S0140-6736(48)91599-2				1948	1948																						WOS:A1948UC02600001	18101995	
J	HOFMANN, H; RADDA, A; ASPOCK, H								EXPERIMENTAL INFECTION OF WHITE MICE WITH CALOVO VIRUS .2. IMPORTANCE OF INTERFERON								ZENTRALBLATT FUR BAKTERIOLOGIE PARASITENKUNDE INFEKTIONSKRANHEITEN UND HYGIENE ABTEILUNG 1-ORIGINALE MEDIZINISCH HYGIENSCHE BAKTERIOLOGIE VIRUSFORSCHUNG UND PARASITOLOGIE				214	2			179	&						1970	1970																						WOS:A1970G617000004	5481161	
J	HORSFALL, FL								CHEMOTHERAPY IN VIRAL INFECTIONS								AMERICAN JOURNAL OF THE MEDICAL SCIENCES				220	1			91	102						1950	1950																						WOS:A1950UK49100015	15425522	
J	Szavay, PO; Leonhardt, J; Czech-Schmidt, G; Petersen, C								The role of reovirus type 3 infection in an established murine model for biliary atresia								EUROPEAN JOURNAL OF PEDIATRIC SURGERY				12	4			248	250		10.1055/s-2002-34477				AUG 2002	2002	Aim of the study: Infection of newborn Balb/c-mice with Rhesus rotavirus (RRV) leads to cholestasis and biliary atresia. In this current model, Reovirus Type 3 was investigated to ascertain whether Reovirus Type 3 causes the same or similar hepatobiliary lesions as RRV.Methods: Newborn Balb/c-mice were infected with Reovirus Type 3 Dearing and Reovirus Type 3 Abney on the first day of life. Clinical observation followed for a period of at least 10 days. Cholestatic and/or dystrophic mice were prepared and specimens were taken for histological examination.Results: Infection with RRV showed a 85% morbidity for biliary atresia as described before. Clinical disease, following an infection with Reovirus T3 Dearing, showed neurological symptoms such as ataxia, and all mice died within 3 weeks. No obstructive or atretic changes of the hepatobiliary ducts could be seen either.; macroscopically or histomorphologically. 60% of the mice having been infected with Reovirus T3 Abney showed signs of cholestasis and oily fur syndrome, but almost 15% recovered from the disease. Although the histological findings did not reveal biliary atresia, inflammation and destruction of bile ducts could be observed.Conclusion: In comparison to the RRV infection in a Balb/c-mice model, where biliary atresia could be induced, infection with Reovirus T3 in this model did not lead to biliary atresia. But Reovirus T3 Abney infection revealed inflammatory signs as described in the literature before. The question as to why different hepatotrophic viruses lead to different changes in the murine hepatobiliary tract has to be investigated in further studies.					4th European Congress of Paediatric Surgery4th European Congress of Paediatric Surgery	MAY 03-05, 2001MAY 03-05, 2001		BUDAPEST, HUNGARYBUDAPEST, HUNGARY													WOS:000178413500008	12369002	
J	SABATTINI, MS; GONZALEZDERIOS, LE; DIAZ, G; VEGA, VR								NATURAL AND EXPERIMENTAL-INFECTION OF RODENTS WITH JUNIN VIRUS								MEDICINA-BUENOS AIRES				37				149	161					3	1977	1977																						WOS:A1977ED54400020		
J	PERCY, DH; BHATT, PN; TIGNOR, GH; SHOPE, RE								EXPERIMENTAL INFECTION OF DOGS AND MONKEYS WITH 2 RABIES SEROGROUP VIRUSES, LAGOS BAT AND MOKOLA (IBAN 27377) - GROSS PATHOLOGIC AND HISTOPATHOLOGIC CHANGES								VETERINARY PATHOLOGY				10	6			534	549		10.1177/030098587301000607				1973	1973																						WOS:A1973U320300007	4214315	
J	Murphy, B R; Glasgow, L A								Factors modifying host resistance to viral infection. I. Effect of immunosuppressive drugs on experimental infection of mice with encephalomyocarditis virus.								Antimicrobial agents and chemotherapy				7				661	7						1967	1967																						MEDLINE:4299356	4299356	
J	Ryan, PA; Do, KA; Kay, BH								Definition of Ross River virus vectors at Maroochy Shire, Australia								JOURNAL OF MEDICAL ENTOMOLOGY				37	1			146	152		10.1603/0022-2585-37.1.146				JAN 2000	2000	Evidence of Ross River (RR) virus infection in field-collected mosquitoes and data from laboratory vector competence experiments incriminated a range of mosquito species as important vectors of RR virus in Maroochy Shire, Queensland, Australia, Nine RR and 2 Barmah Forest virus isolates were recovered from 27,529 mosquitoes collected in light traps from Maroochy Shire during 1996. Nine of the 10 most abundant mosquito species collected in light traps were fed on blood containing the B94/20 strain RR isolated. from Queensland in 1994. All species except for Culex sitiens Wiedemann were susceptible to experimental infection. Evidence of RR virus transmission to mice was found with Aedes vigilax (Skuse), Aedes funereus (Theobald), Aedes procax (Skuse), Culex annulirostris Skuse, Mansonia uniformis (Theobald) and Culex australicus Dobrotworsky & Drummond. Aedes notoscriptus (Skuse) and Aedes multiplex (Theobald) were susceptible to RR virus infection, although there was no evidence of virus transmission. Based on adult abundance and vector competence results, freshwater species such as Cx. annulirostris, Ae. procax, and Ae. funereus, and saltmarsh Ae. vigilax, appear to be important vectors of RR virus in Maroochy Shire and control programs should be revised to include these species.																					WOS:000089624900022	15218919	
J	Lim, BK; Shin, JO; Lee, SC; Kim, DK; Choi, DJ; Choe, SC; Knowlton, KU; Jeon, ES								Long-term cardiac gene expression using a coxsackieviral vector								JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY				38	5			745	751		10.1016/j.yjmcc.2005.02.018				MAY 2005	2005	Efficient myocardial gene transfer in the intact adult heart is difficult using conventional transfer vectors. Since coxsackievirus B3 (CVB3) is cardiotropic, it may be possible to exploit its cardiotropic characteristics to design a vector for gene transfer to the intact heart. We generated a recombinant CVB3 cDNA by inserting a green fluorescent protein (GFP) gene immediately upstream from the VP0 capsid protein of CVB3. The infectious virus (rCVB3-GFP) was recovered from the supernatants of the transfected Cos-7 cells, and was grown in HeLa cells to titers of 10(11) pfu/ml. In the rCVB3-GFP infected HeLa cells and neonatal rat cardiac myocytes, GFP protein expression was documented by immunoblot and by fluorescent microscopy. GFP expression was maintained after five passages in HeLa cells. To test in vivo expression of GFP, we infected 8-week-old inbred female Balb/C mice with 10(6) pfu of rCVB3-GFP, intraperitoneally. GFP was present in up to 30% of cardiac myocytes over the 8 weeks post infection, (p.i.) and it was co-localized with CVB3 infection. Surprisingly, in spite of detection of GFP up to at least 8 weeks after infection, there was no mortality in the mice. It is possible to express exogenous proteins in the intact heart after an intraperitoneal (i.p.) injection of recombinant coxsackievirus. The duration of expression persisted for at least 8 weeks with little immune response nor mortality. These results demonstrated that the cardiac tropism of CVB3 could be used to design vectors for efficient gene expression in the intact heart. (C) 2005 Elsevier Ltd. All rights reserved.																					WOS:000229052500005	15850568	
