PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Wang, Jing-lin; Zhang, Hai-lin; Zhou, Ji-hua; Liang, Guo-dong								[Genotyping of Japanese encephalitis viruses isolated in Yunnan].								Zhonghua shi yan he lin chuang bing du xue za zhi = Zhonghua shiyan he linchuang bingduxue zazhi = Chinese journal of experimental and clinical virology				22	2			87	90						2008-Apr	2008	OBJECTIVE: Explore the genotype of the epidemic Japanese encephalitis virus (JEV) in Yunnan Province from molecular level and to understand the molecular differences of the virus isolated from Yunnan at different time, locality and host.METHODS: Three-day suckling mice were inoculated with viruses continuously and when the disease developed and the mice were dying, the brain was taken and DNA was extracted from the supernatants of the brain after grinding; then the gene fragments of Prm-C region were amplified by RT-PCR. The viral gene sequences were compared with those of other 72 strains of JEV originated from both China and abroad at different times. Finally the genotypes were analyzed with the method which was established by Woan-Ru Chen.RESULTS: All the 3-day suckling mice which were inoculated with the virus died within 78 h. The results of the nucleic acid-sequence analysis showed that 17 strains of the experimental virus belonged to genotype 1 and 2 strains belonged to genotype 3. The difference between genotype 1 and type 3 were more than 15%. While the difference between 17 strains of genotype 1 which were separated at different time, location and hosts were only 3.8%-5.2%.CONCLUSION: The above results suggest that the genotype of the epidemic JEV in Yunnan Province are type 1 and 3 and the latter is the main type.																					MEDLINE:18574523	18574523	
J	Khukhorov, V M; Baibikov, T Z; Pronina, N A; Stepaniatov, V E; Semenikhina, V P								[Effectiveness of a regime for the pasteurization of milk contaminated with the foot-and-mouth disease virus].				Effektivnye rezhimy pasterizatsii moloka, infitsirovannogo virusom iashchura				Veterinariia					12			26	8						1975-Dec	1975																						MEDLINE:175542	175542	
J	NERSESSIAN, BN; GOODWIN, MA; PAGE, RK; KLEVEN, SH; BROWN, J								STUDIES ON ORTHOREOVIRUSES ISOLATED FROM YOUNG TURKEYS .3. PATHOGENIC EFFECTS IN CHICKEN EMBRYOS, CHICKS, POULTS, AND SUCKLING MICE								AVIAN DISEASES				30	3			585	592		10.2307/1590426				JUL-SEP 1986	1986																						WOS:A1986D888800023	3021103	
J	IWATA, H; TAGAYA, M; MATSUMOTO, K; MIYADAI, T; YOKOCHI, T; KIMURA, Y								AEROSOL VACCINATION WITH A SENDAI VIRUS TEMPERATURE-SENSITIVE MUTANT (HVJ-PB) DERIVED FROM PERSISTENTLY INFECTED-CELLS								JOURNAL OF INFECTIOUS DISEASES				162	2			402	407		10.1093/infdis/162.2.402				AUG 1990	1990																						WOS:A1990DQ92600017	1695654	
J	Kim, JK; Kim, YK; Hong, JB; Kim, SY; Lee, CK; Kim, CJ; Kim, YS; Ahn, JK								Isolation of the enhanced neurovirulent HSV-1 strains from Korean patients								VIRUS GENES				26	2			115	118		10.1023/A:1023432811186				MAR 2003	2003	Herpes simplex virus type 1 (HSV-1) is a neurotropic DNA virus which has latency in human. In this study, we isolated various HSV-1 strains, named KHS, from the skin lesions of Korean patients and characterized the specific features of each strain. We found that KHS strains produced small, cell associated and nonsyncycial plaques in Vero cells. We classified KHS strains into two substrains, KHS 1 which had highly condensed plaques and KHS 2 which had less condensed plaques. Since gD protein of HSV-1 plays important roles in viral plaque formation, we determined the nucleotide sequences of gD genes of KHS strains. According to deduced amino acid sequences of gD protein in KHS strains compared with prototype strains KOS and F, we found that gD of KHS strains have more putative O-glycosidic sites, serine in KHS 1 and threonine in KHS 2, respectively.To find out the establishment of viral latency, we infected each virus strain into eyes of mice and carried out trigerminal ganglia explanting experiment. We found that both KHS strains established latent infections stably just as did the prototype KOS and F strains. The eye swab experiments were carried out to check the viral replication in vivo. KHS 1 exhibited a longer shedding time in eyes of mice. We also found that KHS 1 has a higher neurotropic affinity by determining the time it took for the virus to reach the trigerminal ganglia from the eyes. Currently, we are studying the possible mechanism of high neuroinvasiveness of KHS 1 strain.																					WOS:000182462200001	12803462	
J	Fitzner, Andrzej; Gromadzka, Beata								Usefulness of recombinant RHDV antigen and VLPs based hyperimmune sera in ELISA for RHD diagnosis								BULLETIN OF THE VETERINARY INSTITUTE IN PULAWY				51	4			475	480						2007	2007	A recombinant capsid protein of RHDV (rVP60) expressed in the baculovirus and polyclonal antibodies against purified virus-like particles (VLPs) produced in rabbits and guinea pigs were standardised as diagnostic reagents for the development of indirect sandwich ELISA to detect RHD virus and for the liquid-phase blocking ELISA (LPB ELISA) standardisation to identify and titrate specific RHDV antibodies. KGM HA positive and BLA HA non-haemagglutinating RHDV strains and 130 liver homogenates from experimentally infected rabbits were tested by the new indirect sandwich ELISA and compared to HA and Mab ELISA. LPB ELISA was used to detect RHDV antibodies in serum samples taken from unvaccinated and vaccinated rabbits. The developed ELISAs were sensitive, specific, and gave reproducible results as compared with reference tests.																					WOS:000254907600006		
J	Dong, Xiu-Mei; Zhu, Yuan-Mao; Cai, Hong; Lv, Chuang; Gao, Yu-Ran; Yu, Zuo; Xue, Fei								Studies on the pathogenesis of a Chinese strain of bovine parainfluenza virus type 3 infection in Balb/c mice								VETERINARY MICROBIOLOGY				158	1-2			199	204		10.1016/j.vetmic.2012.02.012				JUL 6 2012	2012	To date, three genotypes A, B, and C of bovine parainfluenza virus type 3 (BPIV3) have been isolated from cattle and only limited studies on the pathogenesis of the genotype A of BPIV3 infection in calves and laboratory animals have been conducted. The pathogenesis of the genotypes B and C of BPIV3 infection in calves and laboratory animals have not been reported. To alleviate the difficulties associated with sourcing suitable calves for infection studies, the establishment of BPIV3 infection model using laboratory model animals could aid in increasing the knowledge of the pathogenesis of this virus. Therefore thirty Balb/c mice were intranasally inoculated with a Chinese BPIV3 strain SD0835 which was classified as genotype C. Virus replications in mice were demonstrated by using virus isolation and titration, immunofluorescent staining, and immunohistochemistry and had occurred in the respiratory tissues as early as 24 h after intranasal inoculation. The results of immunofluorescent staining and IHC implicated that the lungs and tracheas might be the major tissues in which the SD0835 infected and replicated. The histopathologic examinations revealed that alveoli septa thickening and focal cellulose pneumonia were seen in the lungs of experimentally infected mice. The aforementioned results indicated that the SD0835 of the genotype C was pathogenic to Balb/c mice and the mouse infection model could cast light on the genotype C of BPIV3 infection process and pathogenesis. (C) 2012 Elsevier B.V. All rights reserved.																					WOS:000305675400023	22391217	
J	Njenga, MK; Pease, LR; Wettstein, P; Mak, T; Rodriguez, M								Interferon alpha/beta mediates early virus-induced expression of H-2D and H-2K in the central nervous system								LABORATORY INVESTIGATION				77	1			71	84						JUL 1997	1997	Cells of the central nervous system (CNS) normally do not express detectable levels of major histocompatibility complex (MHC) Class I antigens. However, MHC Class I expression can be induced after Virus infection. We tested the hypothesis that virus-induced Class I expression is mediated by lymphocytes or cytokines using lymphocyte- and cytokine-deficient mice. We used Theiler's murine encephalomyelitis virus (TMEV), which induces GNS demyelination that maps genetically to the D region of MHC Class I and is associated with high levels of Glass I products. TMEV infection of severe combined immunodeficiency (SCID) and recombination activation gene-1-deficient mice, which lack B and T lymphocytes, resulted in equivalent H-2D and H-2K expression in brain and spinal cord, according to analysis of the area and intensity of immunoperoxidase staining. Class I antigens were demonstrated as early as 6 hours after infection, and they were more widely distributed than viral RNA, indicating that expression was induced indirectly via a soluble factor. To determine whether cytokines induced the expression, we infected mice lacking receptors for interferon-alpha/beta (IFN-alpha/beta R(-/-)), interferon-gamma (IFN-gamma R(-/-)), and tumor necrosis factor-alpha (TNFRp55(-/-)). TMEV-infected IFN-gamma R(-/-) and TNFRp55(-/-) mice expressed Class I antigens in the CNS, whereas IFN-alpha/beta R(-/-) mice did not, establishing that IFN-alpha/beta mediated the expression. In contrast to the equivalent expression in SCID mice, we observed greater area and higher intensity of H-2D Versus H-2K antigens in infected SCID mice reconstituted with normal spleen cells. Collectively, the data indicate that after TMEV infection, early generalized MHC Class I expression is mediated by IFN-alpha/beta independently of lymphocytes, but the differential regulation of H-2D over H-2K may be controlled by B and/or T lymphocytes.																					WOS:A1997XN86100007	9251680	
J	Li Jing; Yu YongXin; An Qi; Kong Yan; Yang LiHong								The molecular basis of neurovirulence attenuation for a Japanese encephalitis vaccine virus strain, SA14-14-2.								Chinese Journal of Viral Diseases				1	1			51	57						2011	2011	Objective: To explore the molecular basis of neurovirulence attenuation for a highly attenuated Japanese encephalitis vaccine strain, JEV SA14-14-2. Methods: The JEV SA14-14-2 attenuated virus was intracerebrally passaged on through 3 generations in suckling mice. The brains of sick mice in the first (M1) and third (M3) passages were harvested for neurovirulence testing and full-length genome sequencing. The overlapped fragments of the SA14-14-2 M1 and SA14-14-2 M3 genome were reverse-transcripted and amplified by PCR. The fragments of the 5′ and 3′ ends of viruses were cloned into the pGEM T-easy vector and then sequenced. The sequences of the SA14-14-2 M1 and SA14-14-2 M3 viruses were compared with the attenuated JEV vaccine strain SA14-14-2 and its parental virus strain SA14. Results: The animal challenge study showed that the SA14-14-2 M3 virus had high virulence with respect to the infection of 3-day-old suckling-mice (LD50≥7.5), while SA14-14-2 M1 virus did not cause the animal death in 14 days. The sequence analysis indicated that only two points of reverse mutation in E region (E107: F->L, E138: K->E) of SA14-14-2 M3 were different from that of SA14-14-2 M1. The two points of reverse mutation were closely related to the increased viral virulence. There were also two points of reverse mutation at the NS3-343 and NS4A-27 in both the SA14-14-2 M1 and M3 viruses compared to SA14-14-2. Conclusions: The mutation of E107 and E138 was the molecular basis for the attenuated Japanese encephalitis vaccine strain of SA14-14-2. The role of mutation points in NS regions is worth of further study.																					CABI:20123316596		
J	Stertz, Silke; Dittmann, Jan; Blanco, Jorge C. G.; Pletneva, Lioubov M.; Haller, Otto; Kochs, Georg								The antiviral potential of interferon-induced cotton rat mx proteins against orthomyxovirus (influenza), rhabdovirus, and bunyavirus								JOURNAL OF INTERFERON AND CYTOKINE RESEARCH				27	10			847	855		10.1089/jir.2006.0176				OCT 2007	2007	Influenza A virus (FLUAV) is an important human pathogen able to cause devastating pandemics. Recently, cotton rats have been proposed as an animal model to study the innate immune response against FLUAV and other human pathogens. The interferon (IFN)-induced Mx GTPases are part of the cell-autonomous innate immune response against viruses. We, therefore, tested the antiviral activity of the two cotton rat Mx proteins that were recently identified. The nuclear cotton rat Mx1 protein was found to be a strong inhibitor of FLUAV, whereas the cytoplasmic cotton rat Mx2 protein was inactive. Cotton rat Mx2, but not cotton rat Mx1, was able to inhibit the rhabdovirus vesicular stomatitis virus (VSV) and the bunyavirus Rift Valley fever virus (RVFV) known to replicate in the cytoplasm of infected cells. Thus, cotton rats possess two Mx proteins that have selective antiviral activity that depends on their intracellular localization. We conclude that the Mx status of cotton rats differs from that of conventional inbred mouse strains, which are known to have defective Mx genes. Therefore, cotton rats are a suitable animal model to study experimental infections with FLUAV and other RNA viruses.																					WOS:000250715100003	17970694	
