PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Neill, William A.; Kading, Rebekah C.								Viral Ecology and Natural Infection Dynamics of Kaeng Khoi Virus in Cave-Dwelling Wrinkle-Lipped Free-Tailed Bats (Chaerephon plicatus) in Thailand								DISEASES				9	4					73	10.3390/diseases9040073				DEC 2021	2021	Kaeng Khoi virus (KKV; Order: Bunyavirales), is an endemic viral infection of the wrinkle-lipped free-tailed bat (Chaerephon plicatus aka Tadarida plicata plicata). Little is known about the ecology and maintenance of KKV within the bat population, nor the infection dynamics and transmission among bats or between bats and other vertebrates. Therefore, KKV was studied in Kaeng Khoi cave, Saraburi province, Thailand, during 1973-1974 with the objectives to (1) characterize the seasonal infection rates of KKV in the context of the bat population ecology, and (2) describe the infection dynamics and viral shedding by naturally- and experimentally-infected bats. To this end, the free-tailed bat population was estimated by a series of timed photographs taken during the evening exodus. The case population of 900,000 adult bats doubled at the time of weaning of the young and returned to its previous level soon thereafter. The newborn bats had neutralizing antibodies to KKV that were likely to be maternal in origin. The KKV antibody prevalence in adult bats was high (69-91%) in March-May and low (29-40%) in August and September. Kaeng Khoi virus was isolated from 75% of dead and 50% of moribund bats, but was not found in nearly 400 apparently healthy bats. Virus was present in saliva, urine and blood of most of the naturally-moribund bats tested. Consistent with observations from naturally-infected bats, experimental infection of bats with KKV revealed significant liver pathology, also suggestive that this is not a benign infection. Kaeng Khoi virus is an endemic, year-round infection maintained by the annual recruitment of a large number of immunologically-naive juvenile bats. Moreover, it produces an acute infection in the bat, either leading to death by hepatitis, or immunity.																					WOS:000735495000001	34698148	
J	CHANG, PW; HSIUNG, GD								EXPERIMENTAL INFECTION OF PARAINFLUENZA VIRUS TYPE 5 IN MICE HAMSTERS AND MONKEYS								JOURNAL OF IMMUNOLOGY				95	4			591	+						1965	1965																						WOS:A19656983000003	4284675	
J	SCHWANZEROVA, I								TAHYNA VIRUS IN TISSUE EXPLANTS OF EXPERIMENTALLY INFECTED SUCKLING MICE								ACTA VIROLOGICA				20	1			73	75						1976	1976																						WOS:A1976BK61600012	7945	
J	FILATENKOV, AG; KHALTAEVA, GG; KHLEBNIKOVA, NN; CORBAN, SG; SHKURNIKOVA, NN; KHAMITOVA, MF								PROTECTIVE ACTIVITY OF ATTENUATED STRAIN-15 OF VENEZUELAN EQUINE ENCEPHALOMYELITIS VIRUS UPON RESPIRATORY-INFECTION OF RODENTS								VOPROSY VIRUSOLOGII				36	3			229	231						MAY-JUN 1991	1991	Administration to rodents (Syrian hamsters, mice, guinea pigs, rabbits) of minimal doses of attenuated strain 15 VEE (up to 20 ImD50) provided protection against respiratory challenge with a highly virulent strain of Venezuelan equine encephalomyelitis virus. The protection is observed in a wide range of doses (up to LD50 hundreds and even thousands).																					WOS:A1991GA86000016	1891877	
J	YANAGIHARA, R; SVEDMYR, A; AMYX, HL; LEE, PW; GOLDGABER, D; GAJDUSEK, DC; GIBBS, CJ; NYSTROM, K								ISOLATION AND PROPAGATION OF NEPHROPATHIA EPIDEMICA VIRUS IN BANK VOLES								SCANDINAVIAN JOURNAL OF INFECTIOUS DISEASES				16	3			225	228		10.3109/00365548409070393				1984	1984																						WOS:A1984TJ38900001	6208601	
J	Nikitina, E. G.; Salnikov, N. J.; Katorkin, S. A.; Balashova, E. A.; Tsybanov, S. Zh.; Kolbasov, D. V.; Lunitsin, A. V.								DETECTION OF AKABANE VIRUS GENOME IN ORGANS AND BLOOD OF EXPERIMENTALLY INFECTED CAVIES								Sel'skokhozyaistvennaya Biologiya					6			67	72						NOV-DEC 2014	2014	Akabane disease, a transmissible pathology of cattle, sheep and goats, is caused by Simbu serotype virus (Bunyaviridae) and results in significant economical losses due to abortions, unviable and abnormal calves, or dead embryos and calves born. The Akabane disease epizooties, characterized by geographic locations and the coincidence with definite seasons, are widely registered. For preparative accumulation of Akabane virus the 1-2 day mice are used as the most sensitive system for Bunyaviridae isolation. Earlier we reported the development of a test system for Akabane virus RNA indication by real time reverse transcription PCR. Its efficacy was approved using infected mice and cell cultures. Furthermore, it was of interest to estimate this test system with respect to more wide range of model animals to be involved in the study and reproduction of Akabane virus. In this investigation, healthy cavies (n = 20, the animal weight of 400 g) were infected with a concentrated viral culture (B8935 strain) of 7.0 lg lg TCID50/cm(3). In blood the Akabane virus RNA was detected in four animals only 4 days after inoculation, but not shown in the rest probes, which were sampled from 2 to 6 days, and one cavy died a day after infection, probably due to nonspecific reaction as the Akabane virus genome was not detected in the post mortem tissue samples of all the organs of the animal tested. After 4 days the Akabane virus RNA was also indicated in brain, lung, kidney, hart and lymphatic. gland. Thus, the developed test-system is effective for Akabane disease diagnosis, and the experimentally infected cavies can be the model animals used to study and produce Akabane virus preparations.																					BCI:BCI201500255768		
J	Cargnelutti, Juliana Felipetto; Wendlant, Adrieli; Weiblen, Rudi; Flores, Eduardo Furtado								Guinea pigs experimentally infected with vaccinia virus replicate and shed, but do not transmit the virus								CIENCIA RURAL				42	6			1057	1060		10.1590/S0103-84782012000600017				JUN 2012	2012	The origin of vaccinia viruses (VACV) associated with vesicular disease in cattle and humans in Southeast Brazil remains uncertain, yet the role of wild species in virus transmission has been suggested. This study investigated the susceptibility and transmission potential by guinea pigs (Cavia porcellus) - phylogenetically close to an abundant Brazilian rodent (Cavia aperea) - to two VACV strains (P1V and P2V) isolated from an outbreak of cutaneous disease in horses in Southern Brazil. Eight guinea pigs inoculated intranasally with P1V and P2V (10(6) TCID(50-)ml(-1)) did not develop clinical signs, but six animals shed virus in nasal secretions (day 1 to 9 post-inoculation - pi), developed viremia (between days 1 and 10 pi) and seroconverted to VACV. In spite of virus replication and shedding, the virus was not transmitted to sentinel animals by direct or indirect contact (aerosols) or through food and water contaminated with virus. These results demonstrate that, in spite of replicating and shedding the virus, guinea pigs do not transmit the virus upon experimental inoculation. This finding makes unlikely a possible participation of related species in VACV maintenance and transmission in nature.																					WOS:000306227800017		
J	LAM, KM; HSIUNG, GD								GUINEA-PIG HERPES-LIKE VIRUS-INFECTION .1. ANTIBODY-RESPONSE AND VIRUS PERSISTENCE IN GUINEA-PIGS AFTER EXPERIMENTAL INFECTION								INFECTION AND IMMUNITY				7	3			426	431		10.1128/IAI.7.3.426-431.1973				1973	1973																						WOS:A1973P246100019	4351586	
J	Anukumar, Balakrishnan; Amirthalingam, Balasubramaniam G.; Shelke, Vijay N.; Gunjikar, Rashmi; Shewale, Poonam								Neuro-invasion of Chandipura virus mediates pathogenesis in experimentally infected mice								INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL PATHOLOGY				6	7			1272	1281						2013	2013	Neuro-tropism is a major feature in many viral infections. Chandipura virus produces neurological symptoms in naturally infected young children and experimentally infected suckling mice. This study was undertaken to find out the neuro-invasive behaviour of Chandipura virus in suckling mice. The suckling mice were infected with the virus via footpad injection. Different tissues were collected at 24-h intervals up to 96-h post infection and processed for virus quantification and histological study. Further confirming the virus predilection to nerves tissues, the adult mice were inoculated with the virus via different routes. The suckling mice experimental results revealed a progressive replication of virus in spinal cord and brain. The progressive-virus replication was not observed in the other tissues like kidney, spleen, liver etc. Histo-pathological lesions noticed in the spinal cord and brain tissues suggested the extensive damages in these tissues. In adult mice experiment, the virus replication observed only in the brain of the mice infected via intra-cerebral route. From this study, we conclude that nervous tissues are predilection sites for Chandipura virus replication in suckling and adult mice. In suckling mice, virus might transmit through nervous tissues for dissemination. In contrast, the adult mice the nervous terminal might not pick up the virus through footpad infection. The pathogenesis in mice might be due to the virus replication mediated damage in the central nervous system.																					WOS:000324314000006	23826408	
J	ALEXANDER, R; SVRCEK, S; VRTIAK, OJ; ONDREJKA, R; BENISEK, Z; ZAVADOVA, J								DISTRIBUTION OF RABIES ANTIGEN IN CNS OF SEWER-RATS AND MICE EXPERIMENTALLY INFECTED WITH THE RABIES VIRUS-STRAINS ISOLATED FROM HAMSTERS (CRICETUS-CRICETUS)								VETERINARNI MEDICINA				26	5			271	278						1981	1981																						WOS:A1981LY28300002	6791359	
J	Paweska, Janusz T.; Storm, Nadia; Grobbelaar, Antoinette A.; Markotter, Wanda; Kemp, Alan; Jansen van Vuren, Petrus								Experimental Inoculation of Egyptian Fruit Bats (Rousettus aegyptiacus) with Ebola Virus								VIRUSES-BASEL				8	2					29	10.3390/v8020029				FEB 2016	2016	Colonized Egyptian fruit bats (Rousettus aegyptiacus), originating in South Africa, were inoculated subcutaneously with Ebola virus (EBOV). No overt signs of morbidity, mortality, or gross lesions were noted. Bats seroconverted by Day 10-16 post inoculation (p.i.), with the highest mean anti-EBOV IgG level on Day 28 p.i. EBOV RNA was detected in blood from one bat. In 16 other tissues tested, viral RNA distribution was limited and at very low levels. No seroconversion could be demonstrated in any of the control bats up to 28 days after in-contact exposure to subcutaneously-inoculated bats. The control bats were subsequently inoculated intraperitoneally, and intramuscularly with the same dose of EBOV. No mortality, morbidity or gross pathology was observed in these bats. Kinetics of immune response was similar to that in subcutaneously-inoculated bats. Viral RNA was more widely disseminated to multiple tissues and detectable in a higher proportion of individuals, but consistently at very low levels. Irrespective of the route of inoculation, no virus was isolated from tissues which tested positive for EBOV RNA. Viral RNA was not detected in oral, nasal, ocular, vaginal, penile and rectal swabs from any of the experimental groups.																					WOS:000371831800006	26805873	
J	YANAGIHARA, R; AMYX, HL; GAJDUSEK, DC								EXPERIMENTAL-INFECTION WITH PUUMALA VIRUS, THE ETIOLOGIC AGENT OF NEPHROPATHIA EPIDEMICA, IN BANK VOLES (CLETHRIONOMYS-GLAREOLUS)								JOURNAL OF VIROLOGY				55	1			34	38		10.1128/JVI.55.1.34-38.1985				1985	1985																						WOS:A1985AKH8700005	2861296	
